date,open,high,low,volume,rsi_14,macd,cci,adx,stoch_slowk,stoch_slowd,willr,momentum,roc,ema8,ema20,ema200,Sto_rsi_fastk,Sto_rsi_fastd,adosc,obv,BB_upper,BB_middle,BB_lower,adj_close
2016-10-25,32000,32080,31840,9866100,49.85095663,41.11975995,-14.43899539,9.710304989,39.88324401,53.71941392,-53.6036036,1040,3.365695793,32009.51879,31993.74994,28833.84089,39.30943798,33.129954,5319335.752,-87719850,32550.64244,32009.59161,31468.54078,31940
2016-10-26,31940,31980,31240,10534000,45.5821073,-15.12852288,-46.33179822,9.584109315,26.7116554,40.33927039,-67.11711712,640,2.084690554,31860.73684,31931.48804,28858.77779,0,33.129954,2026289.573,-98253850,32667.71049,31949.75784,31231.8052,31340
2016-10-27,31420,32340,31120,14117000,46.56760731,-49.45263595,-20.57648402,9.04569151,20.81139947,29.13543296,-59.48717949,320,1.027617213,31771.68421,31886.58442,28884.6606,23.08584655,20.79842818,-1493235.523,-84136850,32441.67292,31837.47428,31233.27563,31460
2016-10-28,31600,32280,31600,10214200,52.85113384,-10.36807911,63.28257191,8.545732119,42.85626573,30.1264402,-23.56687898,740,2.346227013,31884.64327,31924.05257,28918.44507,100,41.02861552,452680.1663,-73922650,32559.28376,31810.78126,31062.27875,32280
2016-10-31,32320,32780,32220,12067200,56.23104904,60.25791931,129.3939394,8.37872803,74.31693989,45.99486836,-7.643312102,980,3.081761006,32083.61143,32005.57137,28956.86851,100,74.36194885,5047147.479,-61855450,32984.53065,31922.60786,30860.68508,32780
2016-11-01,32600,33040,32240,10347400,57.92030388,135.6457196,147.1729958,8.513956319,98.36065574,71.84462045,0,1260,3.964757709,32296.14223,32104.08839,28997.49668,100,100,9760225.245,-51508050,33512.38286,32146.04469,30779.70652,33040
2016-11-02,32800,33040,32620,10099250,56.3002727,178.8054409,133.3913952,8.639525445,96.875,89.85086521,-7.894736842,360,1.107692308,32421.44395,32176.07997,29035.92955,4.097881432,68.03262714,11260066.13,-61607300,33528.13428,32386.79471,31245.45515,32860
2016-11-03,32600,32800,32120,10341850,51.6343534,167.5054455,49.70760234,8.061980771,80.20833333,91.81466302,-31.57894737,-80,-0.24691358,32398.90085,32189.78664,29068.60687,0,34.69929381,9495046.76,-71949150,33137.42722,32531.64178,31925.85634,32320
2016-11-04,32100,32680,32100,7103850,53.33129192,174.2931363,45.47461369,7.49852596,62.47783688,79.8537234,-26.04166667,760,2.391441158,32430.25622,32223.14029,29103.14809,36.36879271,13.48889138,9078936.232,-64845300,33111.62582,32607.81633,32104.00684,32540
2016-11-07,32940,33000,32680,7661900,55.32617567,198.3656219,102.6702101,7.411549459,57.09219858,66.5927896,-12.5,640,1.990049751,32512.4215,32278.07931,29139.93269,100,45.45626424,7473882.04,-57183400,33176.00423,32669.66047,32163.31671,32800
2016-11-08,32980,32980,32700,5417450,55.9501087,221.3470208,91.26572055,7.330785566,68.08510638,62.55171395,-8.333333333,940,2.943018159,32594.10561,32335.40509,29177.14729,100,78.78959757,6630320.594,-51765950,33169.54552,32735.0343,32300.52308,32880
2016-11-09,32920,33140,31820,15683600,47.39570466,160.2487206,-0.837520938,7.597942082,55.00752203,60.061609,-60.3960396,580,1.85067007,32444.30437,32295.8427,29204.43935,0,66.66666667,1448330.913,-67449550,33381.18627,32685.78422,31990.38218,31920
2016-11-10,32600,33000,32360,11795350,55.48821322,195.1118903,74.17385057,7.84601599,59.47775629,60.8567949,-7.920792079,1520,4.831532104,32563.34784,32361.00054,29242.00712,94.60049501,64.86683167,2715258.887,-55654200,33435.74583,32673.68547,31911.6251,32980
2016-11-11,31700,32360,31700,12836800,47.85862397,138.8353209,-61.07941037,8.86625967,37.83670034,50.77399288,-58.41584158,-320,-0.991325898,32429.27054,32322.81001,29269.05183,5.720343815,33.44027961,2120310.294,-68491000,33528.54654,32593.67543,31658.80431,31960
2016-11-14,31900,31920,31040,15133300,42.32821337,21.36695078,-150.2101723,10.47052923,35.62890813,44.31445492,-99.04761905,-1720,-5.247101891,32124.9882,32202.54239,29286.87221,0,33.44027961,-2912104.116,-83624300,33769.44614,32355.68519,30941.92425,31060
2016-11-15,31060,31620,30780,13665700,40.75049227,-93.24635284,-172.5824308,12.1942536,6.335978836,26.6005291,-100,-2260,-6.840193705,31826.10193,32067.06216,29301.7292,0,1.906781272,-9054259.637,-97290000,33547.81269,31997.99979,30448.1869,30780
2016-11-16,30800,31280,30800,13308200,43.81145693,-151.6670739,-147.9408063,13.7948548,6.023166023,15.99601766,-83.89830508,-1700,-5.173463177,31678.07928,31980.67529,29320.21946,100,33.33333333,-8626631.474,-83981800,33255.4976,31657.77923,30060.06086,31160
2016-11-17,31100,31520,30900,7870550,45.40997641,-179.7554784,-103.3363803,14.81389416,17.94199263,10.10037916,-75.42372881,-960,-2.97029703,31607.395,31921.56336,29340.51578,100,66.66666667,-6455711.886,-76111250,32203.43375,31413.33502,30623.23629,31360
2016-11-18,31640,31760,31400,9460750,48.26314464,-170.995619,-52.75138122,15.3052314,45.42737274,23.1308438,-60.16949153,-820,-2.519975415,31632.41833,31902.36685,29364.19224,100,100,-2639428.802,-66650500,31937.18483,31309.60535,30682.02587,31720
2016-11-21,31300,32120,31300,8180200,49.37135104,-151.015722,-31.59582999,15.11508758,66.58733868,43.31890135,-54.23728814,-940,-2.865853659,31682.99203,31898.33191,29389.02615,100,100,113966.5632,-58470300,32104.23193,31327.20168,30550.17144,31860
2016-11-22,32140,32900,32000,9751100,56.16124969,-58.65522475,63.23935876,14.32200723,86.0970835,66.03726498,-14.40677966,-80,-0.243309002,31931.21603,31984.20506,29422.96619,100,100,3643145.99,-48719200,32658.70973,31523.38599,30388.06224,32800
2016-11-23,33220,33220,32520,12668600,57.34104457,28.73439819,92.91666667,14.00600288,88.49676086,80.39372768,-9.836065574,1060,3.320802005,32164.27913,32079.04267,29458.35956,100,100,6022566.12,-36050600,33105.56124,31839.2848,30573.00837,32980
2016-11-24,32980,33040,32660,7757150,57.47797641,98.47003555,84.06226835,13.71257027,91.14497811,88.57960749,-9.016393443,20,0.060642814,32349.99488,32166.7529,29493.59976,100,100,8397025.641,-28293450,33311.99244,32186.12211,31060.25178,33000
2016-11-25,32820,33040,32660,6276900,57.47797641,151.984053,82.84313725,13.44009713,88.91283525,89.5181914,-9.016393443,1040,3.254067584,32494.44046,32246.10976,29528.48932,100,100,10181762.73,-28293450,33379.94075,32498.99581,31618.05086,33000
2016-11-28,33000,33620,32800,13294050,61.36167602,235.2559009,116.6433566,13.971577,90.71502058,90.25761131,-2.816901408,2480,7.98454604,32726.78703,32369.3374,29568.40485,100,100,13390841.44,-14999400,33308.75423,32809.53885,32310.32346,33540
2016-11-29,33800,33960,33380,18081300,61.36167602,297.8163982,120.4907975,14.86890151,84.8122428,88.14669954,-13.20754717,2760,8.966861598,32907.50102,32480.82908,29607.92321,100,100,10907302.94,-14999400,33627.15404,33091.33317,32555.51231,33540
2016-11-30,33540,34940,33540,28535200,69.59285502,453.5225838,157.7978403,16.65473371,88.33928958,87.95551765,-0.480769231,3760,12.06675225,33354.72302,32713.13107,29660.77969,100,100,17719707.83,13535800,34886.8732,33481.28436,32075.69551,34920
2016-12-01,34800,35060,34660,15535350,69.89316223,575.1325859,152.6974441,18.41341698,88.87426901,87.3419338,-1.869158879,3620,11.54336735,33715.89568,32929.02335,29713.70726,100,100,21861557.76,29071150,35533.53742,33926.07483,32318.61223,34980
2016-12-02,34480,34760,34140,15352950,64.8361561,628.7571449,109.0086563,19.05382767,90.92687471,89.38014443,-12.14953271,2820,8.890290038,33899.02997,33082.4497,29761.73007,0,66.66666667,22986770.95,13718200,35576.87158,34293.27663,33009.68167,34540
2016-12-05,34340,34680,34220,8484600,62.8332847,649.2463904,92.04778461,19.64849473,77.33038348,85.71050907,-16.43192488,2500,7.846829881,34001.46776,33204.12116,29807.484,0,33.33333333,20300995.99,5233600,35564.00385,34526.90019,33489.79654,34360
2016-12-06,34440,35200,34400,14001800,66.54335103,705.7636466,103.4872762,20.73186406,73.62221748,80.62649189,-5.581395349,2160,6.585365854,34214.47492,33371.34771,29858.75282,100,33.33333333,19138772.05,19235400,35220.29683,34712.69068,34205.08453,34960
2016-12-07,35040,35480,35040,9603650,69.19279344,780.291256,115.6333807,21.99883135,80.29680913,77.0831367,-0.956937799,2460,7.459066101,34486.81383,33568.36222,29914.28761,100,66.66666667,19423552.19,28839050,35674.76281,34919.45095,34164.1391,35440
2016-12-08,35980,36020,35520,16462550,71.04480818,858.5075737,125.093633,23.63360294,90.2849888,81.40133847,-4.661016949,2800,8.484848485,34778.63298,33780.89915,29972.85192,100,100,18402845.78,45301600,36247.52853,35168.86268,34090.19684,35800
2016-12-09,35900,35900,35400,10652450,68.57825367,894.0501866,103.9369704,24.89963259,87.32648813,85.96942868,-10.44776119,2600,7.878787879,34961.15898,33954.14685,30028.84344,0,66.66666667,15634414.9,34649150,36428.89643,35395.19241,34361.48839,35600
2016-12-12,34660,35360,34660,11414450,62.07923963,867.0359922,54.5183529,24.6698568,68.15690395,81.92279362,-28,1500,4.472271914,34978.67921,34057.56143,30078.70569,0,33.33333333,13391867.74,23234700,36147.87333,35503.09119,34858.30906,35040
2016-12-13,34620,35440,34620,11684450,63.92034287,858.3264554,57.20321082,24.54569887,55.3909465,70.29144619,-20.83333333,1780,5.307096005,35054.52827,34177.79368,30130.85788,28.32896238,9.44298746,13886668.5,34919150,36054.1175,35540.61969,35027.12188,35320
2016-12-14,35560,35680,35280,7455100,65.34407389,859.2711037,81.054584,24.70012016,51.74015285,58.42933443,-14.28571429,620,1.775486827,35162.41088,34307.52761,30184.68018,100,42.77632079,13538285.77,42374250,36083.79755,35564.10533,35044.41312,35540
2016-12-15,34820,35500,34820,5773550,61.09553571,821.5010008,41.03328366,24.01228859,53.1547619,53.42862042,-26.08695652,200,0.571755289,35166.31957,34390.62022,30234.38486,0,42.77632079,12273073.4,36600700,35965.57335,35542.70695,35119.84054,35180
2016-12-16,35300,36020,35200,11747700,65.63995263,836.7922192,99.76539589,23.98364967,66.01190476,56.96893984,-6.060606061,1320,3.821656051,35320.47078,34530.56115,30290.36113,100,66.66666667,12918962.67,48348400,36144.20564,35568.09454,34991.98344,35860
2016-12-19,35620,36380,35620,5435800,65.8923393,842.4273082,128.960491,24.33762132,68.3495671,62.50541126,-16.90140845,1540,4.481955763,35449.25505,34660.9839,30346.17843,100,66.66666667,11553588.23,53784200,36210.23707,35638.92279,35067.60852,35900
2016-12-20,35920,36400,35840,7615200,68.04119296,864.3644598,133.8444688,24.68740203,83.72403967,72.69517051,-7.079646018,1280,3.661327231,35624.97615,34811.36639,30404.82342,100,100,10983136.12,61399400,36484.91799,35767.4112,35049.9044,36240
2016-12-21,36360,36600,36020,6552100,66.19195038,860.5332884,121.4574899,25.22871748,78.1702676,76.74795813,-20.32520325,660,1.862302483,35730.53701,34934.0934,30461.49185,13.9428328,71.3142776,8241649.291,54847300,36631.42562,35901.53796,35171.6503,36100
2016-12-22,36260,36300,35980,6354600,66.74809171,854.1067777,97.67774205,25.64500036,77.26117669,79.71849466,-17.64705882,380,1.061452514,35830.41767,35052.75117,30518.39243,30.0740065,48.0056131,6876370.653,61201900,36325.15679,36023.26939,35721.382,36180
2016-12-23,36020,36080,35600,8334850,59.61894136,796.2614285,31.19065011,25.2309056,48.63670412,68.02271614,-43.63636364,40,0.112359551,35788.10263,35108.67963,30569.35369,0,14.67227977,3482724.863,52867050,36494.25521,36057.10077,35619.94634,35640
2016-12-26,35600,36000,35560,4823600,62.19574045,767.3938594,35.35054309,24.76418747,37.48717949,54.46168677,-32.32323232,920,2.625570776,35826.30205,35189.75776,30622.99197,36.14454683,22.07285111,3033534.449,57690650,36484.08039,36056.69766,35629.31492,35960
2016-12-27,35980,36200,35860,4653450,62.35741698,737.6270305,63.16250548,24.61631455,27.61538462,37.91308941,-31.31313131,660,1.868629672,35860.45715,35265.01893,30676.29553,100,45.38151561,2138515.587,62344100,36415.98453,36047.11599,35678.24745,35980
2016-12-28,35840,35980,35600,6662900,59.35058861,688.3495774,13.08220178,23.91464622,35.29106029,33.46454146,-42.42424242,220,0.619020822,35838.13334,35312.15998,30726.87965,0,45.38151561,1243222.003,55681200,36385.66177,36010.94054,35636.21931,35760
2016-12-29,35420,36040,35400,7516450,61.87058924,664.2336289,20.28985507,22.84784012,49.13721414,37.34788635,-28.28282828,860,2.444570779,35882.9926,35381.47808,30779.74652,83.80926088,61.26975363,3155543.083,63197650,36293.02703,35991.13963,35689.25224,36040
2017-01-02,35980,36240,35880,4650600,62.40838244,642.556078,68.43952958,22.19348515,63.45345345,49.29390929,-25.25252525,240,0.669269381,35931.21646,35449.90874,30832.68437,100,61.26975363,3979819.002,67848250,36227.52205,35997.60032,35767.6786,36100
2017-01-03,36280,36620,36020,7357650,65.70731702,648.5630558,130.7189542,22.1758697,83.95264117,65.51443625,-7.777777778,580,1.615598886,36053.16836,35548.01267,30888.87656,100,94.60308696,5203791.968,75205900,36533.05423,36064.79789,35596.54155,36480
2017-01-04,36500,36520,36100,7971750,60.86346953,620.3512799,88.42105263,22.15951249,78.05100182,75.15236548,-25.55555556,-80,-0.220750552,36076.90872,35606.29717,30941.32555,0,66.66666667,3419674.821,67234150,36592.03038,36129.96545,35667.90052,36160
2017-01-05,36060,36060,35540,10967450,52.97751505,543.3152585,-94.59684123,20.9199027,54.64480874,72.21615058,-74.64788732,-540,-1.495844875,35962.04012,35601.88792,30987.28251,0,33.33333333,-842279.9047,56266700,36696.74198,36104.74198,35512.74198,35560
2017-01-06,36180,36440,36040,8880950,59.06949017,527.8219055,71.86147186,20.40225112,45.50698239,59.40093099,-34.42622951,20,0.05527916,36014.92009,35658.85097,31039.15035,77.25095472,25.75031824,-3074387.301,65147650,36685.57033,36085.83706,35486.10378,36200
2017-01-09,36600,37500,36560,13194900,66.51518638,591.0356956,263.8569604,21.26983291,53.31338364,51.15505826,-13.33333333,1580,4.4332211,36282.71563,35807.53183,31100.65134,100,59.08365157,-2010816.046,78342550,37287.96882,36209.77774,35131.58666,37220
2017-01-10,37280,37400,37080,9099800,66.64331776,635.4221613,212.4879923,22.07544457,77.85336357,58.8912432,-12.38095238,1280,3.559510567,36495.44549,35943.95737,31161.73939,100,92.41698491,-1392917.256,87442350,37746.08454,36433.88943,35121.69432,37240
2017-01-11,37520,38560,37420,12018150,72.52981828,745.9195671,234.4700045,23.87010022,87.7258188,72.96418867,-8.860759494,2300,6.392440245,36892.01316,36166.43762,31232.56785,100,100,932010.2534,99460500,38685.33875,36807.46762,34929.59648,38280
2017-01-12,38000,38800,37980,11669150,74.91360443,865.4725823,190.4843631,25.71067584,92.48772357,86.02230198,0,3040,8.501118568,37316.01023,36417.25309,31307.86568,100,100,5511300.12,111129650,39116.89231,37300.76896,35484.64562,38800
2017-01-13,38100,38320,37460,15954450,60.37428984,842.3819522,94.00623695,26.38038114,76.96901608,85.72751948,-39.41176471,1420,3.940066593,37348.00796,36516.56232,31369.08095,0,66.66666667,1807202.782,95175200,38914.38706,37650.74154,36387.09602,37460
2017-01-16,36860,37820,36320,16611500,53.67642067,750.8735446,19.60610885,25.20056791,51.29608295,73.5842742,-62.94117647,560,1.551246537,37195.1173,36530.22305,31421.72691,0,33.33333333,-2761795.169,78563700,39255.80927,37733.57932,36211.34938,36660
2017-01-17,36580,37460,36580,8150700,55.66282912,694.5535837,20.02143623,24.10502705,26.56490015,51.60999973,-54.11764706,480,1.315789474,37142.86901,36571.15419,31476.8341,29.65731933,9.885773111,-4733504.481,86714400,39260.10108,37657.58306,36055.06504,36960
2017-01-18,37040,37500,36620,8875400,55.49198889,640.9176761,15.21636718,23.13629102,21.50537634,33.12211982,-54.70588235,780,2.157079646,37097.78701,36606.28236,31531.19396,91.39954147,40.35228694,-5879973.586,77839000,39036.07075,37510.31323,35984.55571,36940
2017-01-19,37720,37920,37020,9418900,59.13857781,634.6682592,52.92733157,22.73880896,36.2688172,28.11303123,-40.49079755,1920,5.399325084,37182.72323,36689.49356,31590.38606,100,73.68562027,-5747842.338,87257900,38053.72609,37413.22628,36772.72648,37480
2017-01-20,37120,37420,36880,9185000,56.55131649,600.2031234,12.53561254,22.13934922,46,34.59139785,-49.0797546,1000,2.762430939,37186.56251,36738.11322,31646.20312,29.04982244,73.48312131,-4630053.82,78072900,37895.87299,37344.74324,36793.61349,37200
2017-01-23,37200,38060,37000,8810400,62.04389377,634.9645911,66.66666667,22.31063966,71,51.08960573,-22.6993865,840,2.256851155,37380.65973,36864.0072,31710.02199,100,76.34994081,-948553.625,86883300,38225.77095,37395.69625,36565.62156,38060
2017-01-24,38120,38580,37880,11048750,62.63538231,662.9405035,107.0377479,22.97794029,77.85714286,64.95238095,-19.63190184,920,2.470461869,37553.84646,36987.43509,31774.20088,100,76.34994081,-59355.4882,97932050,38491.59573,37540.77292,36589.95012,38160
2017-01-25,38340,39400,38320,13433850,69.07157268,776.2214548,170.9346299,24.27140863,92.85714286,80.57142857,0,1120,2.925809822,37964.1028,37217.20318,31850.07948,100,100,4584210.158,111365900,39384.77299,37866.45814,36348.14328,39400
2017-01-26,39420,40000,39420,15214500,71.22401508,896.0145482,197.2576832,25.88527662,91.78876679,87.5010175,-2.717391304,1100,2.835051546,38394.30218,37472.70764,31930.17819,100,100,9238779.036,126580400,40291.50546,38340.19411,36388.88275,39900
2017-01-31,39900,39900,39460,17992200,66.81715714,944.5588288,140.6532517,27.38386832,92.93162393,92.52584453,-14.67391304,2000,5.339028297,38631.12392,37661.97357,32005.10179,0,66.66666667,4578240.937,108588200,40283.18217,38794.36519,37305.54821,39460
2017-02-01,39540,39660,39040,14150400,63.5452812,944.7053868,94.16694233,28.00162519,79.09514594,87.93851222,-23.91304348,2460,6.710310966,38739.76305,37800.83323,32075.8968,0,33.33333333,-1085036.874,94437800,40277.60347,39116.47298,37955.3425,39120
2017-02-02,39600,39660,39200,15029300,64.85357999,953.1996372,87.66075773,28.57525658,67.46510931,79.8306264,-17.39130435,2400,6.493506494,38877.59348,37949.32531,32148.37543,39.9861977,13.32873257,-4758599.149,109467100,39838.27599,39330.66985,38823.0637,39360
2017-02-03,39400,39500,39180,10386350,65.41059855,956.9692107,75.51679587,29.06849292,54.71510931,67.09178819,-14.67391304,2520,6.821873308,39007.01715,38093.19909,32221.12792,100,46.6620659,-3350259.361,119853450,39976.94923,39471.61766,38966.28608,39460
2017-02-06,39580,39660,39140,8860700,65.99105077,956.9941563,68.88478127,29.68214248,55.37329273,59.18450379,-11.95652174,2080,5.549626467,39129.90223,38232.89441,32294.15152,100,79.99539923,-734589.0863,128714150,39869.37958,39569.40625,39269.43292,39560
2017-02-07,39560,39580,38760,14041800,58.20685158,887.0764451,35.93333333,29.4701244,36.96059432,49.01633212,-34.50292398,1620,4.35483871,39061.03507,38288.80923,32359.08534,0,66.66666667,-3411775.742,114672350,40079.02926,39547.52573,39016.02221,38820
2017-02-08,38740,38780,38200,17092950,54.29240618,788.6842049,-14.74526453,28.2590811,26.94347103,39.75911936,-47.33727811,340,0.893326327,38914.13839,38299.39883,32419.19394,0,33.33333333,-5884688.868,97579400,40273.48257,39390.21591,38506.94924,38400
2017-02-09,38780,38840,38220,13694150,54.29240618,702.6084131,-24.51690821,27.2143011,11.35464231,25.08623589,-51.28205128,240,0.628930818,38799.88541,38308.97989,32478.70445,3.63E-13,1.97E-13,-8188588.724,97579400,40163.8308,39163.15902,38162.48725,38400
2017-02-10,38400,38760,38300,11020750,53.89209175,623.9722981,-36.62790698,26.24414824,12.78538813,17.02783382,-52.56410256,-1040,-2.639593909,38702.1331,38313.83895,32537.2248,0,1.97E-13,-10978512.52,86558650,39840.32972,38924.12887,38007.92801,38360
2017-02-13,37740,38060,37720,11102050,49.92759996,523.3431789,-112.1623769,24.4119011,12.52025335,12.2200946,-68,-1940,-4.862155388,38537.21463,38280.14,32591.18276,0,1.97E-13,-9667251.727,75456600,39210.68133,38665.97591,38121.27048,37960
2017-02-14,37960,38260,37320,13124150,46.43299964,408.2252858,-135.1082458,23.31453776,13.65579769,12.98714639,-90.29850746,-1880,-4.764318297,38324.50027,38213.46,32640.82274,0,7.58E-14,-10117798.22,62332450,39028.08953,38377.18247,37726.27541,37580
2017-02-15,37080,37960,37080,14191550,47.88039462,324.5491555,-133.6549708,22.63403609,22.12404178,16.10003094,-78.08219178,-1400,-3.578732106,38190.16688,38166.46381,32691.36181,41.41804078,13.80601359,-7329815.955,76524000,38775.52494,38114.6649,37453.80485,37720
2017-02-16,37800,38360,37780,10226350,50.93953429,279.2239917,-71.27761768,21.30707598,36.47376016,24.08453321,-67.80821918,-1340,-3.404471545,38152.35201,38152.51488,32744.38309,100,47.13934693,-6083937.513,86750350,38478.90523,37941.89126,37404.8773,38020
2017-02-17,37560,38040,37280,15377450,49.27827621,227.767251,-92.19512195,20.78238684,51.08450577,36.56076924,-72.34042553,-1600,-4.054738976,38087.3849,38124.65632,32795.28475,45.69525234,62.37109771,-2446003.687,71372900,38155.94458,37835.34514,37514.7457,37860
2017-02-20,38220,38780,38160,7485800,56.85478988,248.6741664,-0.45807771,19.45083159,69.94368581,52.50065058,-38.75968992,-900,-2.275025278,38214.6327,38175.64143,32853.64012,100,81.89841745,724446.7032,78858700,38621.23827,37870.08981,37118.94136,38660
2017-02-21,38540,39560,38420,10562600,59.15449626,284.556517,57.62871584,19.18053178,76.29289216,65.77369458,-27.90697674,120,0.309119011,38375.82543,38248.43748,32914.20092,100,81.89841745,1660780.934,89421300,38984.81249,38034.19164,37083.57079,38940
2017-02-22,39000,39340,38980,8539450,61.96179704,338.1446092,91.63793865,18.9295391,85.5125559,77.24971129,-13.95348837,900,2.34375,38581.19756,38348.58629,32977.74121,100,100,4006144.904,97960750,39389.14791,38299.73706,37210.32621,39300
2017-02-23,39020,39440,39020,10217300,60.46987145,366.7034323,96.61309362,18.81777951,82.30994152,81.37179653,-18.60465116,780,2.03125,38714.26477,38427.76855,33039.45523,46.85551321,82.28517107,3827379.112,87743450,39606.21264,38579.9651,37553.71757,39180
2017-02-24,38960,39100,38060,9296850,50.08095148,308.3184255,6.250962279,17.67786917,60.86549708,76.2293315,-54.4,-140,-0.364963504,38604.42815,38407.98107,33091.00294,0,48.95183774,1358396.579,78446600,39487.28191,38711.65314,37936.02436,38220
2017-02-27,38020,38140,37700,9033700,48.5828281,246.2980535,-56.72749768,17.07082172,37.78494624,60.32012828,-60.48387097,100,0.263435195,38483.44412,38374.84002,33140.44569,0,15.6185044,2054005.275,69412900,39703.1504,38691.22154,37679.29269,38060
2017-02-28,38060,38760,37960,15088700,52.23720268,225.2131689,7.802083333,16.03553938,24.18341367,40.94461899,-45.16129032,860,2.288451304,38473.78987,38381.04573,33193.17758,100,33.33333333,3112034.716,84501600,39637.19328,38625.26443,37613.33558,38440
2017-03-02,38420,39860,38420,21249800,62.02730719,308.2354027,127.8752437,16.26158721,51.80069762,37.92301918,-5.035971223,2000,5.302226935,38750.72545,38508.56518,33258.12108,100,66.66666667,8708555.473,105751400,39965.16933,38708.02336,37450.87738,39720
2017-03-03,39340,39720,39160,12708700,60.97575823,361.7914502,121.9645733,16.47148876,74.97871435,50.32094188,-8.633093525,1600,4.208311415,38943.89758,38614.41612,33321.42336,89.25906301,96.41968767,12805861.19,93042700,40318.51272,38895.36691,37472.2211,39620
2017-03-06,39220,40220,39220,12234850,63.99919761,436.3234936,130.0538213,17.14269493,92.28395062,73.02112086,-4.458598726,2220,5.863708399,39196.36478,38753.99554,33388.67288,100,96.41968767,16120755.43,105277550,40744.49128,39170.42139,37596.35151,40080
2017-03-07,39800,40320,39800,10553250,64.76609225,499.3178469,131.1252055,17.85843498,92.74952919,86.67073138,-3.703703704,1540,3.983445422,39419.39483,38891.71025,33456.44728,100,96.41968767,17819399.6,115830800,40728.32886,39479.30364,38230.27842,40200
2017-03-08,40200,40620,40140,12140950,64.76609225,542.9821652,133.4613829,18.8009263,90.08959653,91.70769211,-12.5748503,1260,3.235747304,39592.86265,39016.30927,33523.54731,100,100,13997081.91,115830800,40257.07325,39764.95944,39272.84564,40200
2017-03-09,40200,40300,40020,14372250,64.76609225,571.0042703,104.1818673,19.46556755,82.35240729,88.39717767,-12.5748503,900,2.290076336,39727.78206,39129.04172,33589.97967,100,100,12467512.69,115830800,40444.43664,39994.72562,39545.0146,40200
2017-03-10,39960,40420,39860,10227800,64.48016702,584.8562983,91.94167306,19.79647896,73.57113206,82.00437863,-15.06849315,1000,2.552322614,39828.27493,39229.13299,33655.55201,0,66.66666667,11173269.58,105603000,40250.10274,40156.80751,40063.51228,40180
2017-03-13,40040,40980,40040,7424100,67.70457349,622.5482713,112.8054741,20.67560147,69.20030515,75.0412815,-11.58536585,2380,6.227106227,39999.76939,39359.69175,33724.651,100,66.66666667,10080393.49,113027100,40630.67386,40306.3037,39981.93354,40600
2017-03-14,40620,41540,40500,11325050,72.55890366,705.6112327,140.7407407,21.98661723,75.21791768,72.6631183,-4.6875,3300,8.670520231,40302.04286,39550.1973,33800.62462,100,66.66666667,11072993.98,124352150,41438.1746,40529.69015,39621.2057,41360
2017-03-15,40800,41440,40800,9587850,72.79071597,765.8387811,123.5270655,23.20398901,82.91633037,75.7781844,-3.645833333,2960,7.700312175,40546.03334,39726.36898,33876.2403,100,100,13141766.61,133940000,41867.65438,40792.67345,39717.69252,41400
2017-03-16,41800,42180,41540,9933150,75.26590524,839.3978144,147.9362591,24.92316617,88.76573618,82.29999474,-7.589285714,2120,5.337361531,40833.58148,39927.66718,33955.48169,100,100,12595842.39,143873150,42294.07868,41094.50542,39894.93216,41840
2017-03-17,41800,42500,41720,12602300,78.00796409,932.1361132,153.9642876,26.74261714,90.9821512,87.55473925,-2.083333333,2780,7.016658253,41181.67449,40163.12744,34039.50674,100,100,14209096.23,156475450,42638.64045,41450.97046,40263.30047,42400
2017-03-20,42000,42120,41740,10250050,70.4935239,954.2856509,112.1510152,28.43210732,83.75992898,87.83593879,-13.21585903,1820,4.540918164,41341.30238,40328.54388,34117.72061,0,66.66666667,13062373.03,146225400,42505.49803,41744.86671,40984.23539,41900
2017-03-21,41780,42680,41760,14220150,74.04736324,1013.4138,120.3244424,30.38114133,86.51732688,87.08646902,-2.816901408,2360,5.870646766,41612.12407,40541.06351,34201.72339,47.29346774,49.09782258,14750035.06,160445550,42855.79967,42022.87711,41189.95454,42560
2017-03-22,41600,42460,41580,16427250,72.62018394,1040.213189,92.25441954,31.79258982,81.43959189,83.90561591,-6.25,2260,5.621890547,41800.54095,40723.81936,34283.89529,59.84119817,35.7115553,19326382.25,144018300,42857.65858,42256.53962,41655.42067,42460
2017-03-23,42200,42360,41700,15397100,63.87040239,996.7060081,66.97910564,33.10322057,64.77292522,77.57661466,-25.43352601,1600,3.980099502,41800.42074,40826.31276,34358.6824,0,35.7115553,16027072.03,128621200,42976.13153,42353.67189,41731.21225,41800
2017-03-24,41600,41980,41080,12808150,60.31315618,927.3290882,23.83107089,32.97790418,42.31725146,62.84325619,-40.97222222,1320,3.285216526,41733.66057,40890.47345,34429.74029,0,19.94706606,12948659.64,115813050,43111.20254,42303.47982,41495.7571,41500
2017-03-27,41200,41880,41180,12177650,56.90033318,838.4744747,7.100180631,32.86153896,17.91666667,41.66894778,-52.4822695,600,1.477832512,41615.06933,40919.95217,34497.10606,0,7.58E-14,6858863.241,103635400,43192.20846,42130.46649,41068.72453,41200
2017-03-28,41560,41840,41380,8216250,59.21972095,781.6399545,14.81921979,32.75348554,20.91183575,27.04858463,-42.55319149,120,0.290135397,41585.05393,40973.29006,34566.58759,67.96097449,22.65365816,2266423.885,111851650,42797.28699,41936.92428,41076.56156,41480
